student_id,date,beers_consumed
S045,2024-09-29 16:46:43.729780,0
S045,2024-09-30 16:46:43.729780,3
S045,2024-10-01 16:46:43.729780,1
S045,2024-10-02 16:46:43.729780,1
S045,2024-10-03 16:46:43.729780,1
S045,2024-10-04 16:46:43.729780,1
S045,2024-10-05 16:46:43.729780,2
S045,2024-10-06 16:46:43.729780,2
S045,2024-10-07 16:46:43.729780,1
S045,2024-10-08 16:46:43.729780,0
S045,2024-10-09 16:46:43.729780,5
S045,2024-10-10 16:46:43.729780,0
S045,2024-10-11 16:46:43.729780,0
S045,2024-10-12 16:46:43.729780,1
S045,2024-10-13 16:46:43.729780,1
S045,2024-10-14 16:46:43.729780,3
S045,2024-10-15 16:46:43.729780,1
S045,2024-10-16 16:46:43.729780,0
S045,2024-10-17 16:46:43.729780,1
S046,2024-09-18 16:46:43.729780,4
S046,2024-09-19 16:46:43.729780,2
S046,2024-09-20 16:46:43.729780,0
S046,2024-09-21 16:46:43.729780,3
S046,2024-09-22 16:46:43.729780,1
S046,2024-09-23 16:46:43.729780,1
S046,2024-09-24 16:46:43.729780,0
S046,2024-09-25 16:46:43.729780,3
S046,2024-09-26 16:46:43.729780,1
S046,2024-09-27 16:46:43.729780,0
S046,2024-09-28 16:46:43.729780,2
S046,2024-09-29 16:46:43.729780,3
S046,2024-09-30 16:46:43.729780,1
S046,2024-10-01 16:46:43.729780,5
S046,2024-10-02 16:46:43.729780,3
S046,2024-10-03 16:46:43.729780,3
S046,2024-10-04 16:46:43.729780,4
S046,2024-10-05 16:46:43.729780,1
S046,2024-10-06 16:46:43.729780,2
S046,2024-10-07 16:46:43.729780,2
S046,2024-10-08 16:46:43.729780,2
S046,2024-10-09 16:46:43.729780,2
S046,2024-10-10 16:46:43.729780,3
S046,2024-10-11 16:46:43.729780,3
S046,2024-10-12 16:46:43.729780,2
S046,2024-10-13 16:46:43.729780,3
S046,2024-10-14 16:46:43.729780,1
S046,2024-10-15 16:46:43.729780,3
S046,2024-10-16 16:46:43.729780,5
S046,2024-10-17 16:46:43.729780,0
S047,2024-09-18 16:46:43.729780,1
S047,2024-09-19 16:46:43.729780,2
S047,2024-09-20 16:46:43.729780,0
S047,2024-09-21 16:46:43.729780,2
S047,2024-09-22 16:46:43.729780,0
S047,2024-09-23 16:46:43.729780,2
S047,2024-09-24 16:46:43.729780,1
S047,2024-09-25 16:46:43.729780,3
S047,2024-09-26 16:46:43.729780,2
S047,2024-09-27 16:46:43.729780,5
S047,2024-09-28 16:46:43.729780,3
S047,2024-09-29 16:46:43.729780,1
S047,2024-09-30 16:46:43.729780,1
S047,2024-10-01 16:46:43.729780,3
S047,2024-10-02 16:46:43.729780,0
S047,2024-10-03 16:46:43.729780,0
S047,2024-10-04 16:46:43.729780,1
S047,2024-10-05 16:46:43.729780,1
S047,2024-10-06 16:46:43.729780,2
S047,2024-10-07 16:46:43.729780,4
S047,2024-10-08 16:46:43.729780,2
S047,2024-10-09 16:46:43.729780,6
S047,2024-10-10 16:46:43.729780,1
S047,2024-10-11 16:46:43.729780,2
S047,2024-10-12 16:46:43.729780,1
S047,2024-10-13 16:46:43.729780,3
S047,2024-10-14 16:46:43.729780,3
S047,2024-10-15 16:46:43.729780,2
S047,2024-10-16 16:46:43.729780,4
S047,2024-10-17 16:46:43.729780,2
S048,2024-09-18 16:46:43.729780,3
S048,2024-09-19 16:46:43.729780,2
S048,2024-09-20 16:46:43.729780,2
S048,2024-09-21 16:46:43.729780,1
S048,2024-09-22 16:46:43.729780,3
S048,2024-09-23 16:46:43.729780,3
S048,2024-09-24 16:46:43.729780,2
S048,2024-09-25 16:46:43.729780,0
S048,2024-09-26 16:46:43.729780,1
S048,2024-09-27 16:46:43.729780,1
S048,2024-09-28 16:46:43.729780,5
S048,2024-09-29 16:46:43.729780,1
S048,2024-09-30 16:46:43.729780,3
S048,2024-10-01 16:46:43.729780,2
S048,2024-10-02 16:46:43.729780,3
S048,2024-10-03 16:46:43.729780,4
S048,2024-10-04 16:46:43.729780,3
S048,2024-10-05 16:46:43.729780,3
S048,2024-10-06 16:46:43.729780,2
S048,2024-10-07 16:46:43.729780,3
S048,2024-10-08 16:46:43.729780,2
S048,2024-10-09 16:46:43.729780,2
S048,2024-10-10 16:46:43.729780,5
S048,2024-10-11 16:46:43.729780,4
S048,2024-10-12 16:46:43.729780,1
S048,2024-10-13 16:46:43.729780,2
S048,2024-10-14 16:46:43.729780,3
S048,2024-10-15 16:46:43.729780,2
S048,2024-10-16 16:46:43.729780,2
S048,2024-10-17 16:46:43.729780,0
S049,2024-09-18 16:46:43.729780,3
S049,2024-09-19 16:46:43.729780,2
S049,2024-09-20 16:46:43.729780,3
S049,2024-09-21 16:46:43.729780,2
S049,2024-09-22 16:46:43.729780,3
S049,2024-09-23 16:46:43.729780,2
S049,2024-09-24 16:46:43.729780,2
S049,2024-09-25 16:46:43.729780,2
S049,2024-09-26 16:46:43.729780,3
S049,2024-09-27 16:46:43.729780,2
S049,2024-09-28 16:46:43.729780,1
S049,2024-09-29 16:46:43.729780,1
S049,2024-09-30 16:46:43.729780,3
S049,2024-10-01 16:46:43.729780,0
S049,2024-10-02 16:46:43.729780,0
S049,2024-10-03 16:46:43.729780,3
S049,2024-10-04 16:46:43.729780,2
S049,2024-10-05 16:46:43.729780,2
S049,2024-10-06 16:46:43.729780,0
S049,2024-10-07 16:46:43.729780,2
S049,2024-10-08 16:46:43.729780,1
S049,2024-10-09 16:46:43.729780,2
S049,2024-10-10 16:46:43.729780,3
S049,2024-10-11 16:46:43.729780,1
S049,2024-10-12 16:46:43.729780,5
S049,2024-10-13 16:46:43.729780,1
S049,2024-10-14 16:46:43.729780,2
S049,2024-10-15 16:46:43.729780,2
S049,2024-10-16 16:46:43.729780,1
S049,2024-10-17 16:46:43.729780,3
S050,2024-09-18 16:46:43.729780,1
S050,2024-09-19 16:46:43.729780,1
S050,2024-09-20 16:46:43.729780,1
S050,2024-09-21 16:46:43.729780,1
S050,2024-09-22 16:46:43.729780,4
S050,2024-09-23 16:46:43.729780,0
S050,2024-09-24 16:46:43.729780,1
S050,2024-09-25 16:46:43.729780,1
S050,2024-09-26 16:46:43.729780,1
S050,2024-09-27 16:46:43.729780,1
S050,2024-09-28 16:46:43.729780,1
S050,2024-09-29 16:46:43.729780,0
S050,2024-09-30 16:46:43.729780,3
S050,2024-10-01 16:46:43.729780,0
S050,2024-10-02 16:46:43.729780,3
S050,2024-10-03 16:46:43.729780,1
S050,2024-10-04 16:46:43.729780,6
S050,2024-10-05 16:46:43.729780,1
S050,2024-10-06 16:46:43.729780,2
S050,2024-10-07 16:46:43.729780,1
S050,2024-10-08 16:46:43.729780,1
S050,2024-10-09 16:46:43.729780,4
S050,2024-10-10 16:46:43.729780,1
S050,2024-10-11 16:46:43.729780,2
S050,2024-10-12 16:46:43.729780,3
S050,2024-10-13 16:46:43.729780,0
S050,2024-10-14 16:46:43.729780,1
S050,2024-10-15 16:46:43.729780,1
S050,2024-10-16 16:46:43.729780,1
S050,2024-10-17 16:46:43.729780,3
S051,2024-09-18 16:46:43.729780,1
S051,2024-09-19 16:46:43.729780,2
S051,2024-09-20 16:46:43.729780,3
S051,2024-09-21 16:46:43.729780,1
S051,2024-09-22 16:46:43.729780,2
S051,2024-09-23 16:46:43.729780,3
S051,2024-09-24 16:46:43.729780,1
S051,2024-09-25 16:46:43.729780,2
S051,2024-09-26 16:46:43.729780,3
S051,2024-09-27 16:46:43.729780,2
S051,2024-09-28 16:46:43.729780,0
S051,2024-09-29 16:46:43.729780,3
S051,2024-09-30 16:46:43.729780,2
S051,2024-10-01 16:46:43.729780,2
S051,2024-10-02 16:46:43.729780,0
S051,2024-10-03 16:46:43.729780,1
S051,2024-10-04 16:46:43.729780,0
S051,2024-10-05 16:46:43.729780,1
S051,2024-10-06 16:46:43.729780,1
S051,2024-10-07 16:46:43.729780,2
S051,2024-10-08 16:46:43.729780,3
S051,2024-10-09 16:46:43.729780,3
S051,2024-10-10 16:46:43.729780,2
S051,2024-10-11 16:46:43.729780,2
S051,2024-10-12 16:46:43.729780,4
S051,2024-10-13 16:46:43.729780,1
S051,2024-10-14 16:46:43.729780,3
S051,2024-10-15 16:46:43.729780,3
S051,2024-10-16 16:46:43.729780,4
S051,2024-10-17 16:46:43.729780,2
S052,2024-09-18 16:46:43.729780,4
S052,2024-09-19 16:46:43.729780,3
S052,2024-09-20 16:46:43.729780,2
S052,2024-09-21 16:46:43.729780,3
S052,2024-09-22 16:46:43.729780,2
S052,2024-09-23 16:46:43.729780,2
S052,2024-09-24 16:46:43.729780,4
S052,2024-09-25 16:46:43.729780,4
S052,2024-09-26 16:46:43.729780,1
S052,2024-09-27 16:46:43.729780,1
S052,2024-09-28 16:46:43.729780,0
S052,2024-09-29 16:46:43.729780,3
S052,2024-09-30 16:46:43.729780,1
S052,2024-10-01 16:46:43.729780,6
S052,2024-10-02 16:46:43.729780,1
S052,2024-10-03 16:46:43.729780,1
S052,2024-10-04 16:46:43.729780,3
S052,2024-10-05 16:46:43.729780,3
S052,2024-10-06 16:46:43.729780,0
S052,2024-10-07 16:46:43.729780,2
S052,2024-10-08 16:46:43.729780,1
S052,2024-10-09 16:46:43.729780,3
S052,2024-10-10 16:46:43.729780,1
S052,2024-10-11 16:46:43.729780,3
S052,2024-10-12 16:46:43.729780,5
S052,2024-10-13 16:46:43.729780,0
S052,2024-10-14 16:46:43.729780,1
S052,2024-10-15 16:46:43.729780,2
S052,2024-10-16 16:46:43.729780,1
S052,2024-10-17 16:46:43.729780,5
S053,2024-09-18 16:46:43.729780,1
S053,2024-09-19 16:46:43.729780,3
S053,2024-09-20 16:46:43.729780,2
S053,2024-09-21 16:46:43.729780,2
S053,2024-09-22 16:46:43.729780,0
S053,2024-09-23 16:46:43.729780,2
S053,2024-09-24 16:46:43.729780,2
S053,2024-09-25 16:46:43.729780,4
S053,2024-09-26 16:46:43.729780,0
S053,2024-09-27 16:46:43.729780,3
S053,2024-09-28 16:46:43.729780,3
S053,2024-09-29 16:46:43.729780,3
S053,2024-09-30 16:46:43.729780,2
S053,2024-10-01 16:46:43.729780,0
S053,2024-10-02 16:46:43.729780,2
S053,2024-10-03 16:46:43.729780,2
S053,2024-10-04 16:46:43.729780,1
S053,2024-10-05 16:46:43.729780,0
S053,2024-10-06 16:46:43.729780,0
S053,2024-10-07 16:46:43.729780,1
S053,2024-10-08 16:46:43.729780,0
S053,2024-10-09 16:46:43.729780,2
S053,2024-10-10 16:46:43.729780,1
S053,2024-10-11 16:46:43.729780,3
S053,2024-10-12 16:46:43.729780,1
S053,2024-10-13 16:46:43.729780,1
S053,2024-10-14 16:46:43.729780,6
S053,2024-10-15 16:46:43.729780,3
S053,2024-10-16 16:46:43.729780,1
S053,2024-10-17 16:46:43.729780,1
S054,2024-09-18 16:46:43.729780,4
S054,2024-09-19 16:46:43.729780,3
S054,2024-09-20 16:46:43.729780,0
S054,2024-09-21 16:46:43.729780,0
S054,2024-09-22 16:46:43.729780,3
S054,2024-09-23 16:46:43.729780,3
S054,2024-09-24 16:46:43.729780,4
S054,2024-09-25 16:46:43.729780,2
S054,2024-09-26 16:46:43.729780,1
S054,2024-09-27 16:46:43.729780,4
S054,2024-09-28 16:46:43.729780,2
S054,2024-09-29 16:46:43.729780,1
S054,2024-09-30 16:46:43.729780,2
S054,2024-10-01 16:46:43.729780,2
S054,2024-10-02 16:46:43.729780,2
S054,2024-10-03 16:46:43.729780,1
S054,2024-10-04 16:46:43.729780,0
S054,2024-10-05 16:46:43.729780,3
S054,2024-10-06 16:46:43.729780,4
S054,2024-10-07 16:46:43.729780,6
S054,2024-10-08 16:46:43.729780,4
S054,2024-10-09 16:46:43.729780,2
S054,2024-10-10 16:46:43.729780,1
S054,2024-10-11 16:46:43.729780,4
S054,2024-10-12 16:46:43.729780,2
S054,2024-10-13 16:46:43.729780,3
S054,2024-10-14 16:46:43.729780,2
S054,2024-10-15 16:46:43.729780,3
S054,2024-10-16 16:46:43.729780,0
S054,2024-10-17 16:46:43.729780,2
S055,2024-09-18 16:46:43.729780,2
S055,2024-09-19 16:46:43.729780,2
S055,2024-09-20 16:46:43.729780,3
S055,2024-09-21 16:46:43.729780,2
S055,2024-09-22 16:46:43.729780,2
S055,2024-09-23 16:46:43.729780,3
S055,2024-09-24 16:46:43.729780,5
S055,2024-09-25 16:46:43.729780,3
S055,2024-09-26 16:46:43.729780,0
S055,2024-09-27 16:46:43.729780,2
S055,2024-09-28 16:46:43.729780,3
S055,2024-09-29 16:46:43.729780,2
S055,2024-09-30 16:46:43.729780,3
S055,2024-10-01 16:46:43.729780,2
S055,2024-10-02 16:46:43.729780,0
S055,2024-10-03 16:46:43.729780,2
S055,2024-10-04 16:46:43.729780,1
S055,2024-10-05 16:46:43.729780,2
S055,2024-10-06 16:46:43.729780,2
S055,2024-10-07 16:46:43.729780,4
S055,2024-10-08 16:46:43.729780,0
S055,2024-10-09 16:46:43.729780,2
S055,2024-10-10 16:46:43.729780,0
S055,2024-10-11 16:46:43.729780,0
S055,2024-10-12 16:46:43.729780,1
S055,2024-10-13 16:46:43.729780,2
S055,2024-10-14 16:46:43.729780,0
S055,2024-10-15 16:46:43.729780,1
S055,2024-10-16 16:46:43.729780,4
S055,2024-10-17 16:46:43.729780,3
S056,2024-09-18 16:46:43.729780,4
S056,2024-09-19 16:46:43.729780,2
S056,2024-09-20 16:46:43.729780,2
S056,2024-09-21 16:46:43.729780,2
S056,2024-09-22 16:46:43.729780,1
S056,2024-09-23 16:46:43.729780,1
S056,2024-09-24 16:46:43.729780,1
S056,2024-09-25 16:46:43.729780,1
S056,2024-09-26 16:46:43.729780,3
S056,2024-09-27 16:46:43.729780,2
S056,2024-09-28 16:46:43.729780,2
S056,2024-09-29 16:46:43.729780,2
S056,2024-09-30 16:46:43.729780,0
S056,2024-10-01 16:46:43.729780,1
S056,2024-10-02 16:46:43.729780,4
S056,2024-10-03 16:46:43.729780,2
S056,2024-10-04 16:46:43.729780,4
S056,2024-10-05 16:46:43.729780,4
S056,2024-10-06 16:46:43.729780,2
S056,2024-10-07 16:46:43.729780,1
S056,2024-10-08 16:46:43.729780,3
S056,2024-10-09 16:46:43.729780,3
S056,2024-10-10 16:46:43.729780,1
S056,2024-10-11 16:46:43.729780,1
S056,2024-10-12 16:46:43.729780,4
S056,2024-10-13 16:46:43.729780,1
S056,2024-10-14 16:46:43.729780,4
S056,2024-10-15 16:46:43.729780,0
S056,2024-10-16 16:46:43.729780,3
S056,2024-10-17 16:46:43.729780,3
S057,2024-09-18 16:46:43.729780,3
S057,2024-09-19 16:46:43.729780,2
S057,2024-09-20 16:46:43.729780,1
S057,2024-09-21 16:46:43.729780,0
S057,2024-09-22 16:46:43.729780,2
S057,2024-09-23 16:46:43.729780,2
S057,2024-09-24 16:46:43.729780,2
S057,2024-09-25 16:46:43.729780,3
S057,2024-09-26 16:46:43.729780,3
S057,2024-09-27 16:46:43.729780,1
S057,2024-09-28 16:46:43.729780,2
S057,2024-09-29 16:46:43.729780,1
S057,2024-09-30 16:46:43.729780,2
S057,2024-10-01 16:46:43.729780,0
S057,2024-10-02 16:46:43.729780,1
S057,2024-10-03 16:46:43.729780,1
S057,2024-10-04 16:46:43.729780,2
S057,2024-10-05 16:46:43.729780,1
S057,2024-10-06 16:46:43.729780,1
S057,2024-10-07 16:46:43.729780,2
S057,2024-10-08 16:46:43.729780,4
S057,2024-10-09 16:46:43.729780,0
S057,2024-10-10 16:46:43.729780,1
S057,2024-10-11 16:46:43.729780,4
S057,2024-10-12 16:46:43.729780,2
S057,2024-10-13 16:46:43.729780,1
S057,2024-10-14 16:46:43.729780,1
S057,2024-10-15 16:46:43.729780,3
S057,2024-10-16 16:46:43.729780,1
S057,2024-10-17 16:46:43.729780,3
S058,2024-09-18 16:46:43.729780,3
S058,2024-09-19 16:46:43.729780,2
S058,2024-09-20 16:46:43.729780,2
S058,2024-09-21 16:46:43.729780,4
S058,2024-09-22 16:46:43.729780,1
S058,2024-09-23 16:46:43.729780,1
S058,2024-09-24 16:46:43.729780,2
S058,2024-09-25 16:46:43.729780,1
S058,2024-09-26 16:46:43.729780,3
S058,2024-09-27 16:46:43.729780,3
S058,2024-09-28 16:46:43.729780,4
S058,2024-09-29 16:46:43.729780,1
S058,2024-09-30 16:46:43.729780,1
S058,2024-10-01 16:46:43.729780,1
S058,2024-10-02 16:46:43.729780,1
S058,2024-10-03 16:46:43.729780,2
S058,2024-10-04 16:46:43.729780,0
S058,2024-10-05 16:46:43.729780,1
S058,2024-10-06 16:46:43.729780,2
S058,2024-10-07 16:46:43.729780,4
S058,2024-10-08 16:46:43.729780,0
S058,2024-10-09 16:46:43.729780,0
S058,2024-10-10 16:46:43.729780,1
S058,2024-10-11 16:46:43.729780,1
S058,2024-10-12 16:46:43.729780,4
S058,2024-10-13 16:46:43.729780,2
S058,2024-10-14 16:46:43.729780,2
S058,2024-10-15 16:46:43.729780,2
S058,2024-10-16 16:46:43.729780,5
S058,2024-10-17 16:46:43.729780,3
S059,2024-09-18 16:46:43.729780,4
S059,2024-09-19 16:46:43.729780,3
S059,2024-09-20 16:46:43.729780,0
S059,2024-09-21 16:46:43.729780,3
S059,2024-09-22 16:46:43.729780,2
S059,2024-09-23 16:46:43.729780,3
S059,2024-09-24 16:46:43.729780,3
S059,2024-09-25 16:46:43.729780,1
S059,2024-09-26 16:46:43.729780,1
S059,2024-09-27 16:46:43.729780,4
S059,2024-09-28 16:46:43.729780,0
S059,2024-09-29 16:46:43.729780,2
S059,2024-09-30 16:46:43.729780,3
S059,2024-10-01 16:46:43.729780,1
S059,2024-10-02 16:46:43.729780,0
S059,2024-10-03 16:46:43.729780,3
S059,2024-10-04 16:46:43.729780,2
S059,2024-10-05 16:46:43.729780,1
S059,2024-10-06 16:46:43.729780,2
S059,2024-10-07 16:46:43.729780,1
S059,2024-10-08 16:46:43.729780,0
S059,2024-10-09 16:46:43.729780,2
S059,2024-10-10 16:46:43.729780,0
S059,2024-10-11 16:46:43.729780,3
S059,2024-10-12 16:46:43.729780,2
S059,2024-10-13 16:46:43.729780,4
S059,2024-10-14 16:46:43.729780,1
S059,2024-10-15 16:46:43.729780,0
S059,2024-10-16 16:46:43.729780,0
S059,2024-10-17 16:46:43.729780,4
S060,2024-09-18 16:46:43.729780,0
S060,2024-09-19 16:46:43.729780,5
S060,2024-09-20 16:46:43.729780,0
S060,2024-09-21 16:46:43.729780,3
S060,2024-09-22 16:46:43.729780,2
S060,2024-09-23 16:46:43.729780,1
S060,2024-09-24 16:46:43.729780,1
S060,2024-09-25 16:46:43.729780,1
S060,2024-09-26 16:46:43.729780,2
S060,2024-09-27 16:46:43.729780,3
S060,2024-09-28 16:46:43.729780,2
S060,2024-09-29 16:46:43.729780,3
S060,2024-09-30 16:46:43.729780,3
S060,2024-10-01 16:46:43.729780,1
S060,2024-10-02 16:46:43.729780,2
S060,2024-10-03 16:46:43.729780,2
S060,2024-10-04 16:46:43.729780,2
S060,2024-10-05 16:46:43.729780,4
S060,2024-10-06 16:46:43.729780,1
S060,2024-10-07 16:46:43.729780,0
S060,2024-10-08 16:46:43.729780,1
S060,2024-10-09 16:46:43.729780,2
S060,2024-10-10 16:46:43.729780,0
S060,2024-10-11 16:46:43.729780,1
S060,2024-10-12 16:46:43.729780,0
S060,2024-10-13 16:46:43.729780,2
S060,2024-10-14 16:46:43.729780,2
S060,2024-10-15 16:46:43.729780,3
S060,2024-10-16 16:46:43.729780,0
S060,2024-10-17 16:46:43.729780,5
S061,2024-09-18 16:46:43.729780,5
S061,2024-09-19 16:46:43.729780,1
S061,2024-09-20 16:46:43.729780,4
S061,2024-09-21 16:46:43.729780,2
S061,2024-09-22 16:46:43.729780,3
S061,2024-09-23 16:46:43.729780,2
S061,2024-09-24 16:46:43.729780,3
S061,2024-09-25 16:46:43.729780,2
S061,2024-09-26 16:46:43.729780,2
S061,2024-09-27 16:46:43.729780,2
S061,2024-09-28 16:46:43.729780,2
S061,2024-09-29 16:46:43.729780,0
S061,2024-09-30 16:46:43.729780,4
S061,2024-10-01 16:46:43.729780,4
S061,2024-10-02 16:46:43.729780,1
S061,2024-10-03 16:46:43.729780,3
S061,2024-10-04 16:46:43.729780,0
S061,2024-10-05 16:46:43.729780,2
S061,2024-10-06 16:46:43.729780,0
S061,2024-10-07 16:46:43.729780,3
S061,2024-10-08 16:46:43.729780,2
S061,2024-10-09 16:46:43.729780,1
S061,2024-10-10 16:46:43.729780,0
S061,2024-10-11 16:46:43.729780,0
S061,2024-10-12 16:46:43.729780,4
S061,2024-10-13 16:46:43.729780,2
S061,2024-10-14 16:46:43.729780,2
S061,2024-10-15 16:46:43.729780,3
S061,2024-10-16 16:46:43.729780,5
S061,2024-10-17 16:46:43.729780,3
S062,2024-09-18 16:46:43.729780,0
S062,2024-09-19 16:46:43.729780,0
S062,2024-09-20 16:46:43.729780,2
S062,2024-09-21 16:46:43.729780,2
S062,2024-09-22 16:46:43.729780,2
S062,2024-09-23 16:46:43.729780,3
S062,2024-09-24 16:46:43.729780,0
S062,2024-09-25 16:46:43.729780,0
S062,2024-09-26 16:46:43.729780,3
S062,2024-09-27 16:46:43.729780,2
S062,2024-09-28 16:46:43.729780,3
S062,2024-09-29 16:46:43.729780,1
S062,2024-09-30 16:46:43.729780,3
S062,2024-10-01 16:46:43.729780,3
S062,2024-10-02 16:46:43.729780,1
S062,2024-10-03 16:46:43.729780,3
S062,2024-10-04 16:46:43.729780,4
S062,2024-10-05 16:46:43.729780,2
S062,2024-10-06 16:46:43.729780,1
S062,2024-10-07 16:46:43.729780,4
S062,2024-10-08 16:46:43.729780,1
S062,2024-10-09 16:46:43.729780,1
S062,2024-10-10 16:46:43.729780,3
S062,2024-10-11 16:46:43.729780,1
S062,2024-10-12 16:46:43.729780,4
S062,2024-10-13 16:46:43.729780,3
S062,2024-10-14 16:46:43.729780,0
S062,2024-10-15 16:46:43.729780,2
S062,2024-10-16 16:46:43.729780,3
S062,2024-10-17 16:46:43.729780,2
S063,2024-09-18 16:46:43.729780,1
S063,2024-09-19 16:46:43.729780,4
S063,2024-09-20 16:46:43.729780,1
S063,2024-09-21 16:46:43.729780,1
S063,2024-09-22 16:46:43.729780,0
S063,2024-09-23 16:46:43.729780,3
S063,2024-09-24 16:46:43.729780,0
S063,2024-09-25 16:46:43.729780,2
S063,2024-09-26 16:46:43.729780,1
S063,2024-09-27 16:46:43.729780,1
S063,2024-09-28 16:46:43.729780,2
S063,2024-09-29 16:46:43.729780,4
S063,2024-09-30 16:46:43.729780,4
S063,2024-10-01 16:46:43.729780,3
S063,2024-10-02 16:46:43.729780,4
S063,2024-10-03 16:46:43.729780,1
S063,2024-10-04 16:46:43.729780,2
S063,2024-10-05 16:46:43.729780,1
S063,2024-10-06 16:46:43.729780,1
S063,2024-10-07 16:46:43.729780,4
S063,2024-10-08 16:46:43.729780,2
S063,2024-10-09 16:46:43.729780,0
S063,2024-10-10 16:46:43.729780,3
S063,2024-10-11 16:46:43.729780,1
S063,2024-10-12 16:46:43.729780,2
S063,2024-10-13 16:46:43.729780,2
S063,2024-10-14 16:46:43.729780,0
S063,2024-10-15 16:46:43.729780,2
S063,2024-10-16 16:46:43.729780,5
S063,2024-10-17 16:46:43.729780,2
S064,2024-09-18 16:46:43.729780,3
S064,2024-09-19 16:46:43.729780,0
S064,2024-09-20 16:46:43.729780,2
S064,2024-09-21 16:46:43.729780,1
S064,2024-09-22 16:46:43.729780,3
S064,2024-09-23 16:46:43.729780,2
S064,2024-09-24 16:46:43.729780,1
S064,2024-09-25 16:46:43.729780,2
S064,2024-09-26 16:46:43.729780,1
S064,2024-09-27 16:46:43.729780,2
S064,2024-09-28 16:46:43.729780,5
S064,2024-09-29 16:46:43.729780,3
S064,2024-09-30 16:46:43.729780,4
S064,2024-10-01 16:46:43.729780,2
S064,2024-10-02 16:46:43.729780,2
S064,2024-10-03 16:46:43.729780,0
S064,2024-10-04 16:46:43.729780,2
S064,2024-10-05 16:46:43.729780,1
S064,2024-10-06 16:46:43.729780,1
S064,2024-10-07 16:46:43.729780,2
S064,2024-10-08 16:46:43.729780,3
S064,2024-10-09 16:46:43.729780,1
S064,2024-10-10 16:46:43.729780,2
S064,2024-10-11 16:46:43.729780,1
S064,2024-10-12 16:46:43.729780,2
S064,2024-10-13 16:46:43.729780,1
S064,2024-10-14 16:46:43.729780,1
S064,2024-10-15 16:46:43.729780,3
S064,2024-10-16 16:46:43.729780,3
S064,2024-10-17 16:46:43.729780,1
S065,2024-09-18 16:46:43.729780,0
S065,2024-09-19 16:46:43.729780,3
S065,2024-09-20 16:46:43.729780,3
S065,2024-09-21 16:46:43.729780,3
S065,2024-09-22 16:46:43.729780,0
S065,2024-09-23 16:46:43.729780,0
S065,2024-09-24 16:46:43.729780,0
S065,2024-09-25 16:46:43.729780,4
S065,2024-09-26 16:46:43.729780,1
S065,2024-09-27 16:46:43.729780,3
S065,2024-09-28 16:46:43.729780,0
S065,2024-09-29 16:46:43.729780,0
S065,2024-09-30 16:46:43.729780,4
S065,2024-10-01 16:46:43.729780,1
S065,2024-10-02 16:46:43.729780,2
S065,2024-10-03 16:46:43.729780,4
S065,2024-10-04 16:46:43.729780,1
S065,2024-10-05 16:46:43.729780,0
S065,2024-10-06 16:46:43.729780,1
S065,2024-10-07 16:46:43.729780,2
S065,2024-10-08 16:46:43.729780,1
S065,2024-10-09 16:46:43.729780,1
S065,2024-10-10 16:46:43.729780,1
S065,2024-10-11 16:46:43.729780,3
S065,2024-10-12 16:46:43.729780,1
S065,2024-10-13 16:46:43.729780,1
S065,2024-10-14 16:46:43.729780,3
S065,2024-10-15 16:46:43.729780,1
S065,2024-10-16 16:46:43.729780,2
S065,2024-10-17 16:46:43.729780,0
S066,2024-09-18 16:46:43.729780,1
S066,2024-09-19 16:46:43.729780,3
S066,2024-09-20 16:46:43.729780,1
S066,2024-09-21 16:46:43.729780,4
S066,2024-09-22 16:46:43.729780,2
S066,2024-09-23 16:46:43.729780,0
S066,2024-09-24 16:46:43.729780,4
S066,2024-09-25 16:46:43.729780,2
S066,2024-09-26 16:46:43.729780,1
S066,2024-09-27 16:46:43.729780,1
S066,2024-09-28 16:46:43.729780,2
S066,2024-09-29 16:46:43.729780,1
S066,2024-09-30 16:46:43.729780,2
S066,2024-10-01 16:46:43.729780,2
S066,2024-10-02 16:46:43.729780,1
S066,2024-10-03 16:46:43.729780,1
S066,2024-10-04 16:46:43.729780,5
S066,2024-10-05 16:46:43.729780,1
S066,2024-10-06 16:46:43.729780,6
S066,2024-10-07 16:46:43.729780,4
S066,2024-10-08 16:46:43.729780,2
S066,2024-10-09 16:46:43.729780,1
S066,2024-10-10 16:46:43.729780,1
S066,2024-10-11 16:46:43.729780,3
S066,2024-10-12 16:46:43.729780,2
S066,2024-10-13 16:46:43.729780,1
S066,2024-10-14 16:46:43.729780,4
S066,2024-10-15 16:46:43.729780,2
S066,2024-10-16 16:46:43.729780,1
S066,2024-10-17 16:46:43.729780,3
S067,2024-09-18 16:46:43.729780,2
S067,2024-09-19 16:46:43.729780,4
S067,2024-09-20 16:46:43.729780,4
S067,2024-09-21 16:46:43.729780,1
S067,2024-09-22 16:46:43.729780,4
S067,2024-09-23 16:46:43.729780,0
S067,2024-09-24 16:46:43.729780,3
S067,2024-09-25 16:46:43.729780,3
S067,2024-09-26 16:46:43.729780,2
S067,2024-09-27 16:46:43.729780,3
S067,2024-09-28 16:46:43.729780,1
S067,2024-09-29 16:46:43.729780,4
S067,2024-09-30 16:46:43.729780,3
S067,2024-10-01 16:46:43.729780,0
S067,2024-10-02 16:46:43.729780,2
S067,2024-10-03 16:46:43.729780,1
S067,2024-10-04 16:46:43.729780,0
